# TEST CONFIGURATION BEGIN
# DataStream(n_targets=-1, target_idx=1, cat_features=None, name=None)
# [M0] OzaBaggingClassifier(base_estimator=HoeffdingTreeClassifier(binary_split=False, grace_period=200, leaf_prediction='nba', max_byte_size=33554432, memory_estimate_period=1000000, nb_threshold=0, no_preprune=False, nominal_attributes=None, remove_poor_atts=None, split_confidence=1e-07, split_criterion='info_gain', stop_mem_management=False, tie_threshold=0.05), n_estimators=10, random_state=None)
# EvaluatePrequential(batch_size=1000, data_points_for_classification=False, max_samples=1000000, max_time=inf, metrics=['accuracy', 'f1', 'kappa', 'running_time', 'model_size'], n_wait=200, output_file='/content/drive/My Drive/Colab ' 'Notebooks/Projects/TIS-IEEE-2020/outputs/output_bag_m.csv', pretrain_size=2000, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_acc_[M0],current_acc_[M0],mean_f1_[M0],current_f1_[M0],mean_kappa_[M0],current_kappa_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
144000,0.932748,0.960000,0.952134,0.971223,0.839475,0.905649,531.248203,142.003273,673.251476,23662.906250
145000,0.932833,0.990000,0.952195,0.993377,0.839672,0.972969,534.843193,143.052168,677.895361,23744.808594
146000,0.932903,0.900000,0.952235,0.921260,0.839886,0.785108,538.354789,144.099390,682.454180,23971.636719
147000,0.932959,0.945000,0.952270,0.960289,0.840032,0.870953,541.828028,145.179938,687.007965,24137.777344
148000,0.933054,0.935000,0.952329,0.951673,0.840297,0.852440,545.303365,146.251282,691.554648,24315.136719
149000,0.933054,0.955000,0.952313,0.967742,0.840369,0.893365,548.859092,147.280805,696.139897,24463.417969
150000,0.933081,0.955000,0.952321,0.967509,0.840476,0.894366,552.464339,148.322900,700.787239,24544.964844
151000,0.933080,0.920000,0.952316,0.941606,0.840491,0.814815,556.033962,149.403831,705.437794,24555.769531
152000,0.933146,0.925000,0.952353,0.945055,0.840692,0.827348,559.557810,150.426702,709.984511,24633.425781
153000,0.933105,0.950000,0.952318,0.962406,0.840623,0.887980,563.097026,151.468980,714.566007,24752.972656
154000,0.933275,0.975000,0.952438,0.981949,0.841024,0.941315,566.572491,152.489663,719.062154,24764.589844
155000,0.933325,0.955000,0.952470,0.967273,0.841157,0.895276,570.137909,153.516626,723.654535,24777.253906
156000,0.933303,0.920000,0.952459,0.942029,0.841087,0.813346,573.729889,154.539575,728.269465,24849.542969
157000,0.933301,0.960000,0.952463,0.971223,0.841058,0.905749,577.381666,155.573168,732.954834,24999.957031
158000,0.933382,0.945000,0.952521,0.959707,0.841248,0.873184,580.867434,156.601766,737.469200,25222.875000
159000,0.933449,0.910000,0.952562,0.933333,0.841434,0.795710,584.378462,157.636930,742.015392,25274.273438
160000,0.933560,0.945000,0.952642,0.957529,0.841689,0.879544,587.786101,158.643422,746.429523,25293.773438
