# TEST CONFIGURATION BEGIN
# DataStream(n_targets=-1, target_idx=1, cat_features=None, name=None)
# [M0] OzaBaggingADWINClassifier(base_estimator=HoeffdingTreeClassifier(binary_split=False, grace_period=200, leaf_prediction='nba', max_byte_size=33554432, memory_estimate_period=1000000, nb_threshold=0, no_preprune=False, nominal_attributes=None, remove_poor_atts=None, split_confidence=1e-07, split_criterion='info_gain', stop_mem_management=False, tie_threshold=0.05), n_estimators=10, random_state=None)
# EvaluatePrequential(batch_size=1000, data_points_for_classification=False, max_samples=1000000, max_time=inf, metrics=['accuracy', 'f1', 'kappa', 'running_time', 'model_size'], n_wait=200, output_file='/content/drive/My Drive/Colab ' 'Notebooks/Projects/TIS-IEEE-2020/outputs/output_bagwin_m.csv', pretrain_size=2000, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_acc_[M0],current_acc_[M0],mean_f1_[M0],current_f1_[M0],mean_kappa_[M0],current_kappa_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
129000,0.930734,0.950000,0.950807,0.965035,0.834226,0.877691,570.290556,123.956372,694.246928,15844.587891
130000,0.930783,0.950000,0.950839,0.965986,0.834353,0.871795,575.838172,125.086786,700.924958,15918.142578
131000,0.930846,0.940000,0.950888,0.957746,0.834485,0.854581,579.359865,126.216317,705.576182,16071.330078
132000,0.931038,0.970000,0.951017,0.979167,0.834978,0.925632,583.481023,127.390003,710.871026,16230.986328
133000,0.931061,0.940000,0.951025,0.953488,0.835071,0.869110,587.752477,128.503362,716.255840,16264.400391
134000,0.931158,0.925000,0.951079,0.946237,0.835369,0.823155,591.616131,129.649496,721.265627,16331.126953
135000,0.931172,0.945000,0.951090,0.961131,0.835399,0.867597,594.858298,130.768670,725.626968,16548.322266
136000,0.931148,0.935000,0.951076,0.956229,0.835333,0.830685,600.495734,131.706198,732.201931,16822.603516
137000,0.931206,0.930000,0.951128,0.952703,0.835417,0.818676,603.572947,132.611028,736.183975,16934.958984
138000,0.931248,0.950000,0.951153,0.962687,0.835539,0.886942,606.982798,133.679100,740.661898,16948.302734
139000,0.931290,0.945000,0.951183,0.957854,0.835637,0.878881,612.750828,134.660190,747.411018,17195.216797
140000,0.931424,0.905000,0.951273,0.929368,0.835982,0.785068,617.805990,135.619747,753.425736,17388.529297
141000,0.931493,0.945000,0.951322,0.960573,0.836142,0.870130,622.579385,136.582504,759.161888,17463.892578
142000,0.931468,0.905000,0.951296,0.930403,0.836124,0.781308,626.252072,137.532810,763.784882,17699.845703
143000,0.931521,0.945000,0.951328,0.961672,0.836276,0.864832,631.607549,138.471801,770.079351,17934.599609
144000,0.931573,0.955000,0.951378,0.968198,0.836342,0.891357,635.303628,139.437615,774.741243,18136.560547
145000,0.931674,0.995000,0.951451,0.996678,0.836572,0.986577,638.676552,140.433781,779.110333,18321.001953
146000,0.931752,0.905000,0.951497,0.926070,0.836803,0.794461,643.249213,141.471797,784.721009,18532.783203
147000,0.931774,0.955000,0.951511,0.967509,0.836860,0.894416,647.867716,142.439315,790.307031,18591.494141
148000,0.931789,0.920000,0.951520,0.943662,0.836906,0.806880,652.004472,143.423215,795.427686,18797.548828
149000,0.931750,0.950000,0.951481,0.965035,0.836864,0.877556,657.146108,144.387182,801.533290,18854.330078
