# TEST CONFIGURATION BEGIN
# DataStream(n_targets=-1, target_idx=1, cat_features=None, name=None)
# [M0] OzaBaggingClassifier(base_estimator=HoeffdingTreeClassifier(binary_split=False, grace_period=200, leaf_prediction='nba', max_byte_size=33554432, memory_estimate_period=1000000, nb_threshold=0, no_preprune=False, nominal_attributes=None, remove_poor_atts=None, split_confidence=1e-07, split_criterion='info_gain', stop_mem_management=False, tie_threshold=0.05), n_estimators=10, random_state=None)
# EvaluatePrequential(batch_size=1000, data_points_for_classification=False, max_samples=1000000, max_time=inf, metrics=['accuracy', 'f1', 'kappa', 'running_time', 'model_size'], n_wait=200, output_file='/content/drive/My Drive/Colab ' 'Notebooks/Projects/TIS-IEEE-2020/outputs/output_bag_m_mc.csv', pretrain_size=2000, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_acc_[M0],current_acc_[M0],mean_f1_[M0],current_f1_[M0],mean_kappa_[M0],current_kappa_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
147000,0.634548,0.670000,0.329120,0.354347,0.540782,0.588028,1785.628427,558.042614,2343.671041,11820.222656
148000,0.634816,0.650000,0.329633,0.330363,0.541183,0.563319,1795.147200,560.017143,2355.164343,11851.222656
149000,0.635432,0.695000,0.330281,0.343199,0.541959,0.620517,1804.613797,561.912942,2366.526740,11851.316406
150000,0.635658,0.685000,0.330647,0.342297,0.542311,0.606631,1814.222375,563.843769,2378.066145,11877.910156
151000,0.635820,0.680000,0.330939,0.407052,0.542562,0.601159,1824.008153,565.813894,2389.822048,11880.691406
152000,0.636272,0.700000,0.331516,0.366760,0.543154,0.626424,1833.469542,567.525087,2400.994629,11916.441406
153000,0.636579,0.690000,0.331973,0.385263,0.543560,0.610932,1843.643799,569.249315,2412.893114,11793.597656
154000,0.636850,0.685000,0.332461,0.442461,0.543932,0.608586,1852.558841,571.027857,2423.586698,11866.089844
155000,0.637221,0.730000,0.332832,0.359952,0.544405,0.653380,1861.427731,572.877167,2434.304898,11915.675781
156000,0.637600,0.665000,0.333297,0.349573,0.544904,0.580463,1870.166490,574.742344,2444.908834,11979.457031
157000,0.638038,0.690000,0.333674,0.359939,0.545462,0.617991,1878.980295,576.597834,2455.578130,12003.863281
158000,0.638369,0.690000,0.334062,0.381846,0.545912,0.621732,1888.060780,578.435395,2466.496175,12024.613281
159000,0.638911,0.690000,0.334576,0.362911,0.546571,0.617272,1896.802731,580.206917,2477.009648,12025.894531
160000,0.639472,0.740000,0.335127,0.387935,0.547273,0.671229,1905.681479,581.918745,2487.600224,12051.550781
161000,0.639900,0.710000,0.335581,0.372056,0.547816,0.635598,1914.504628,583.687271,2498.191899,12183.582031
162000,0.640012,0.620000,0.335932,0.327098,0.548027,0.535509,1924.150684,585.460046,2509.610730,12277.707031
163000,0.640444,0.685000,0.336114,0.346255,0.548521,0.602687,1933.268430,587.269207,2520.537637,12286.300781
164000,0.640975,0.765000,0.336327,0.344288,0.549131,0.689009,1942.418782,589.029094,2531.447877,12221.972656
165000,0.641476,0.715000,0.336522,0.342785,0.549696,0.633346,1951.270733,590.785979,2542.056711,12384.339844
166000,0.641752,0.700000,0.336707,0.349119,0.550024,0.624695,1960.410833,592.738396,2553.149229,12496.777344
167000,0.642145,0.740000,0.336924,0.401927,0.550486,0.661105,1969.716341,594.779512,2564.495853,12521.027344
