# TEST CONFIGURATION BEGIN
# DataStream(n_targets=-1, target_idx=1, cat_features=None, name=None)
# [M0] LeveragingBaggingClassifier(base_estimator=HoeffdingTreeClassifier(binary_split=False, grace_period=200, leaf_prediction='nba', max_byte_size=33554432, memory_estimate_period=1000000, nb_threshold=0, no_preprune=False, nominal_attributes=None, remove_poor_atts=None, split_confidence=1e-07, split_criterion='info_gain', stop_mem_management=False, tie_threshold=0.05), delta=0.002, enable_code_matrix=False, leverage_algorithm='leveraging_bag', n_estimators=10, random_state=None, w=6)
# EvaluatePrequential(batch_size=1000, data_points_for_classification=False, max_samples=1000000, max_time=inf, metrics=['accuracy', 'f1', 'kappa', 'running_time', 'model_size'], n_wait=200, output_file='/content/drive/My Drive/Colab ' 'Notebooks/Projects/TIS-IEEE-2020/outputs/output_leverage_m_mc.csv', pretrain_size=2000, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_acc_[M0],current_acc_[M0],mean_f1_[M0],current_f1_[M0],mean_kappa_[M0],current_kappa_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
192000,0.737665,0.775000,0.422371,0.368845,0.667591,0.690307,10810.785652,711.168465,11521.954117,44083.549805
193000,0.737797,0.760000,0.422228,0.330425,0.667660,0.665715,10865.164748,714.709156,11579.873905,44200.803711
194000,0.738098,0.775000,0.422283,0.365246,0.667942,0.692591,10917.684364,718.018798,11635.703162,44420.041992
195000,0.738376,0.815000,0.422230,0.369096,0.668179,0.738386,10970.646104,721.398209,11692.044313,44605.409180
196000,0.738636,0.805000,0.422234,0.407156,0.668423,0.736957,11024.736496,724.961616,11749.698113,44646.612305
197000,0.738832,0.805000,0.422142,0.421532,0.668597,0.737082,11079.933567,728.646562,11808.580128,44813.565430
198000,0.739173,0.820000,0.422094,0.408704,0.668925,0.753002,11132.131537,732.208792,11864.340329,44905.776367
199000,0.739490,0.800000,0.422176,0.380570,0.669249,0.714530,11184.460925,735.965042,11920.425967,45246.721680
200000,0.739734,0.800000,0.423075,0.370125,0.669478,0.719022,11237.302725,739.622179,11976.924904,45693.127930
201000,0.740005,0.765000,0.423226,0.440133,0.669743,0.684606,11290.667062,743.599006,12034.266068,45716.651367
202000,0.740398,0.775000,0.423239,0.379908,0.670134,0.692675,11342.041516,747.277505,12089.319021,45941.342773
203000,0.740594,0.785000,0.423304,0.375037,0.670304,0.705439,11394.054919,750.515788,12144.570707,46024.760742
204000,0.740882,0.760000,0.423129,0.355168,0.670581,0.664476,11445.060164,754.091056,12199.151220,46410.885742
205000,0.741196,0.800000,0.423204,0.446919,0.670891,0.731760,11495.852161,757.591855,12253.444016,46703.463867
206000,0.741415,0.790000,0.423502,0.395714,0.671104,0.700289,11549.182191,761.300435,12310.482625,46978.006836
207000,0.741704,0.770000,0.423505,0.370324,0.671385,0.684694,11599.953828,765.065838,12365.019666,47254.663086
208000,0.741903,0.745000,0.423423,0.380971,0.671552,0.668228,11651.805005,768.823156,12420.628161,47684.311523
209000,0.742130,0.785000,0.423459,0.389656,0.671751,0.700828,11703.966870,772.725872,12476.692742,47919.002930
210000,0.742416,0.780000,0.423462,0.402872,0.672017,0.690979,11756.563122,776.482970,12533.046092,48359.577148
211000,0.742876,0.845000,0.423673,0.410698,0.672496,0.778722,11809.165125,780.347200,12589.512325,48454.823242
212000,0.743199,0.745000,0.423664,0.357561,0.672816,0.653085,11861.064554,784.251443,12645.315997,48871.624023
213000,0.743561,0.815000,0.423568,0.407203,0.673191,0.749679,11913.708527,788.043765,12701.752293,49159.819336
214000,0.743934,0.815000,0.423691,0.388411,0.673573,0.737263,11965.210068,791.879999,12757.090067,49342.112305
215000,0.744327,0.775000,0.424013,0.513291,0.673972,0.703977,12015.572853,795.557466,12811.130319,49829.788086
216000,0.744600,0.830000,0.424998,0.422262,0.674234,0.762636,12064.534110,799.015429,12863.549538,50195.014648
217000,0.744926,0.835000,0.424975,0.366350,0.674537,0.750849,12112.912414,801.725491,12914.637905,50741.647461
218000,0.745300,0.840000,0.426012,0.427990,0.674907,0.772719,12162.547452,804.585692,12967.133144,51031.182617
219000,0.745573,0.840000,0.426044,0.412464,0.675157,0.761949,12212.202344,807.334512,13019.536856,51486.069336
220000,0.745973,0.865000,0.426287,0.492954,0.675566,0.807603,12261.869683,810.200706,13072.070388,51815.631836
221000,0.746314,0.805000,0.426437,0.397949,0.675911,0.731497,12311.721488,813.073831,13124.795320,51941.760742
222000,0.746697,0.860000,0.426466,0.446407,0.676296,0.806429,12361.251414,815.761774,13177.013188,52230.854492
223000,0.746977,0.790000,0.426534,0.435741,0.676574,0.708222,12409.843314,818.614138,13228.457452,52331.006836
224000,0.747287,0.800000,0.426508,0.461734,0.676870,0.735528,12456.333534,821.772537,13278.106072,52381.428711
225000,0.747647,0.805000,0.426718,0.463035,0.677241,0.727482,12503.737364,824.590395,13328.327759,52807.627930
226000,0.747964,0.785000,0.426783,0.374188,0.677546,0.697012,12549.980931,827.283656,13377.264587,53373.233398
227000,0.748283,0.810000,0.426774,0.392149,0.677848,0.728881,12596.415140,830.150029,13426.565169,53599.670898
228000,0.748502,0.795000,0.426708,0.371039,0.678032,0.706335,12643.161340,832.905768,13476.067109,53783.104492
229000,0.748825,0.795000,0.426680,0.371927,0.678338,0.713597,12689.965572,835.678850,13525.644422,54268.432617
230000,0.749214,0.820000,0.426694,0.453053,0.678733,0.748823,12734.782380,838.400711,13573.183091,54774.959961
231000,0.749552,0.830000,0.426826,0.473971,0.679075,0.759980,12781.102759,841.038467,13622.141225,55305.616211
232000,0.749944,0.815000,0.426978,0.436982,0.679487,0.755340,12826.982027,843.838462,13670.820489,55611.483398
233000,0.750276,0.825000,0.427142,0.452784,0.679841,0.770522,12872.996947,846.580032,13719.576978,55873.026367
234000,0.750609,0.855000,0.427230,0.413012,0.680170,0.780211,12919.127539,849.463104,13768.590643,56356.151367
235000,0.750919,0.800000,0.427520,0.433535,0.680465,0.714703,12967.995111,852.498918,13820.494029,55929.170898
236000,0.751226,0.810000,0.427588,0.384962,0.680756,0.736778,13017.263168,855.849590,13873.112758,55965.389648
237000,0.751496,0.750000,0.427765,0.366686,0.681034,0.660280,13066.357473,858.952243,13925.309716,56076.139648
238000,0.751793,0.820000,0.427935,0.432633,0.681334,0.759085,13115.168284,862.255663,13977.423947,56854.299805
239000,0.752080,0.805000,0.428130,0.442806,0.681626,0.723639,13164.284587,865.799417,14030.084004,57161.663086
240000,0.752460,0.825000,0.428084,0.402442,0.682009,0.757735,13212.723605,869.143898,14081.867502,57431.452148
241000,0.752875,0.850000,0.428188,0.404439,0.682437,0.780806,13261.814125,872.445055,14134.259180,57557.471680
242000,0.753141,0.825000,0.428187,0.408575,0.682710,0.755544,13313.350940,876.010972,14189.361913,57873.452148
243000,0.753545,0.830000,0.428398,0.496550,0.683133,0.753864,13362.595262,879.547906,14242.143168,58118.471680
244000,0.753864,0.820000,0.428451,0.403696,0.683466,0.749041,13411.682256,883.011400,14294.693656,58313.182617
245000,0.754115,0.810000,0.428428,0.410288,0.683717,0.737397,13460.452658,886.424844,14346.877501,58328.577148
246000,0.754347,0.885000,0.428521,0.453330,0.683938,0.838091,13508.713297,889.598650,14398.311948,58786.999023
247000,0.754630,0.825000,0.428676,0.452583,0.684226,0.748816,13558.138521,892.905763,14451.044284,59001.010742
248000,0.754935,0.810000,0.428770,0.435446,0.684524,0.725622,13607.946075,896.371585,14504.317660,59248.518555
249000,0.755319,0.845000,0.429022,0.493207,0.684931,0.782966,13657.458223,898.746997,14556.205220,59482.506836
250000,0.755602,0.825000,0.428964,0.427767,0.685226,0.763274,13707.877483,902.300188,14610.177672,59711.217773
251000,0.755884,0.855000,0.429279,0.450007,0.685512,0.795789,13757.869852,905.868859,14663.738711,59949.920898
252000,0.756175,0.820000,0.429283,0.402415,0.685815,0.754191,13807.808966,909.319884,14717.128850,60097.733398
253000,0.756496,0.815000,0.429381,0.411314,0.686146,0.744722,13854.743215,912.760170,14767.503384,60596.202148
254000,0.756794,0.820000,0.429405,0.386769,0.686458,0.739997,13901.492987,915.849432,14817.342420,60642.514648
255000,0.757161,0.805000,0.429614,0.320836,0.686829,0.700920,13947.485921,918.409571,14865.895492,60903.979492
256000,0.757455,0.840000,0.429552,0.424828,0.687117,0.771396,13993.895379,921.027536,14914.922915,61466.276367
257000,0.757663,0.855000,0.429541,0.393290,0.687321,0.789397,14023.967182,922.767460,14946.734641,61529.764648
