# TEST CONFIGURATION BEGIN
# DataStream(n_targets=-1, target_idx=1, cat_features=None, name=None)
# [M0] OzaBaggingADWINClassifier(base_estimator=HoeffdingTreeClassifier(binary_split=False, grace_period=200, leaf_prediction='nba', max_byte_size=33554432, memory_estimate_period=1000000, nb_threshold=0, no_preprune=False, nominal_attributes=None, remove_poor_atts=None, split_confidence=1e-07, split_criterion='info_gain', stop_mem_management=False, tie_threshold=0.05), n_estimators=10, random_state=None)
# EvaluatePrequential(batch_size=1000, data_points_for_classification=False, max_samples=1000000, max_time=inf, metrics=['accuracy', 'f1', 'kappa', 'running_time', 'model_size'], n_wait=200, output_file='/content/drive/My Drive/Colab ' 'Notebooks/Projects/TIS-IEEE-2020/outputs/output_bagwin_m.csv', pretrain_size=2000, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_acc_[M0],current_acc_[M0],mean_f1_[M0],current_f1_[M0],mean_kappa_[M0],current_kappa_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
210000,0.929694,0.920000,0.948257,0.927928,0.838939,0.838106,993.462234,229.450088,1222.912322,25348.884766
211000,0.929643,0.925000,0.948172,0.936170,0.838987,0.845297,999.013175,230.982730,1229.995904,25536.955078
212000,0.929678,0.945000,0.948164,0.950226,0.839181,0.888799,1003.373547,232.547325,1235.920871,25554.103516
213000,0.929618,0.930000,0.948080,0.943089,0.839181,0.852570,1008.971881,234.146786,1243.118667,25943.935547
214000,0.929582,0.930000,0.948007,0.932039,0.839258,0.859930,1013.551797,235.581846,1249.133643,25975.013672
215000,0.929603,0.900000,0.947988,0.918699,0.839419,0.788829,1019.888029,236.950993,1256.839022,26171.720703
216000,0.929591,0.940000,0.947932,0.949580,0.839548,0.875519,1024.751792,238.279563,1263.031355,26378.005859
217000,0.929574,0.920000,0.947876,0.927928,0.839654,0.838040,1029.448825,239.695059,1269.143884,26605.888672
218000,0.929585,0.930000,0.947846,0.932039,0.839804,0.860224,1033.758145,240.987040,1274.745185,26762.974609
219000,0.929615,0.915000,0.947828,0.923767,0.840003,0.828248,1038.557486,242.345352,1280.902838,27015.365234
220000,0.929584,0.935000,0.947768,0.945148,0.840054,0.865397,1043.806873,243.734481,1287.541354,27168.181641
221000,0.929577,0.935000,0.947731,0.945148,0.840141,0.865480,1049.059015,245.112122,1294.171138,27490.361328
222000,0.929588,0.945000,0.947703,0.953975,0.840284,0.885726,1054.480634,246.526032,1301.006666,27719.416016
223000,0.929613,0.935000,0.947682,0.938967,0.840465,0.869844,1060.960518,247.906436,1308.866954,28132.599609
224000,0.929664,0.975000,0.947685,0.978903,0.840692,0.948229,1064.621978,249.223977,1313.845955,26253.013672
225000,0.929629,0.895000,0.947627,0.905830,0.840716,0.787191,1069.083016,250.492224,1319.575240,26507.615234
226000,0.929649,0.905000,0.947597,0.912442,0.840898,0.808622,1073.323455,251.715221,1325.038676,26805.470703
227000,0.929681,0.925000,0.947577,0.930876,0.841111,0.849095,1076.297248,252.937105,1329.234353,26984.759766
228000,0.929687,0.935000,0.947545,0.945607,0.841236,0.864865,1082.578503,254.336966,1336.915469,27109.380859
229000,0.929675,0.950000,0.947493,0.952381,0.841341,0.899790,1088.738023,255.693042,1344.431065,27194.060547
230000,0.929686,0.925000,0.947473,0.930876,0.841448,0.849003,1093.450295,257.109231,1350.559526,27293.173828
231000,0.929704,0.890000,0.947451,0.914729,0.841600,0.760740,1098.819953,258.377962,1357.197915,27442.240234
232000,0.929749,0.930000,0.947453,0.941667,0.841794,0.854545,1105.900113,259.724919,1365.625031,27810.291016
233000,0.929754,0.945000,0.947423,0.951542,0.841910,0.888029,1110.968688,261.056275,1372.024963,27951.099609
234000,0.929734,0.925000,0.947373,0.934498,0.841968,0.846782,1117.295353,262.401426,1379.696778,28253.916016
235000,0.929697,0.910000,0.947309,0.918182,0.841990,0.818182,1122.323502,263.838760,1386.162262,28569.294922
236000,0.929702,0.960000,0.947281,0.964912,0.842098,0.918401,1125.105544,265.318756,1390.424299,28567.541016
237000,0.929640,0.910000,0.947197,0.918182,0.842069,0.818347,1129.923691,266.755578,1396.679269,28620.873047
238000,0.929650,0.940000,0.947169,0.943925,0.842196,0.879603,1135.511974,268.216000,1403.727974,28771.748047
239000,0.929718,0.930000,0.947183,0.929293,0.842459,0.860000,1141.692718,269.610012,1411.302730,29099.748047
240000,0.929762,0.940000,0.947187,0.953846,0.842636,0.868132,1147.000881,271.050657,1418.051538,29332.662109
241000,0.929825,0.960000,0.947205,0.963636,0.842864,0.919200,1150.368731,272.406584,1422.775315,29398.435547
242000,0.929797,0.940000,0.947148,0.946429,0.842902,0.878555,1155.381442,273.833776,1429.215218,29595.134766
243000,0.929793,0.945000,0.947102,0.946860,0.843019,0.889890,1159.146897,275.233894,1434.380791,29751.638672
244000,0.929811,0.925000,0.947075,0.932735,0.843172,0.848086,1162.913480,276.674619,1439.588099,29763.294922
245000,0.929750,0.880000,0.946994,0.892857,0.843136,0.756592,1171.309004,278.142187,1449.451190,30115.037109
246000,0.929755,0.920000,0.946963,0.919192,0.843245,0.840128,1176.048162,279.473641,1455.521803,30199.861328
247000,0.929789,0.915000,0.946959,0.926407,0.843404,0.826034,1179.446624,280.827384,1460.274008,30345.697266
248000,0.929806,0.915000,0.946932,0.929461,0.843551,0.822769,1184.920231,282.206149,1467.126380,30462.134766
249000,0.929867,0.930000,0.946953,0.934579,0.843758,0.859325,1189.667586,283.545652,1473.213238,30488.455078
250000,0.929892,0.935000,0.946937,0.941176,0.843908,0.868634,1194.500451,284.849867,1479.350318,30710.541016
251000,0.929904,0.925000,0.946918,0.936709,0.844014,0.844785,1197.170728,286.213616,1483.384344,30731.126953
252000,0.929936,0.945000,0.946914,0.951111,0.844163,0.888325,1203.740583,287.522208,1491.262791,31072.923828
253000,0.929917,0.950000,0.946863,0.955357,0.844218,0.898549,1208.707957,288.855877,1497.563834,31207.115234
254000,0.929960,0.950000,0.946865,0.955752,0.844400,0.898281,1213.106549,290.186054,1503.292603,31435.193359
255000,0.929976,0.955000,0.946838,0.958904,0.844541,0.909183,1217.506955,291.548095,1509.055051,31619.025391
256000,0.929976,0.935000,0.946799,0.936585,0.844645,0.869922,1222.374162,292.891439,1515.265602,30094.884766
257000,0.929977,0.915000,0.946777,0.922374,0.844706,0.828456,1226.074712,293.710362,1519.785075,30428.333984
