# TEST CONFIGURATION BEGIN
# DataStream(n_targets=-1, target_idx=1, cat_features=None, name=None)
# [M0] LeveragingBaggingClassifier(base_estimator=HoeffdingTreeClassifier(binary_split=False, grace_period=200, leaf_prediction='nba', max_byte_size=33554432, memory_estimate_period=1000000, nb_threshold=0, no_preprune=False, nominal_attributes=None, remove_poor_atts=None, split_confidence=1e-07, split_criterion='info_gain', stop_mem_management=False, tie_threshold=0.05), delta=0.002, enable_code_matrix=False, leverage_algorithm='leveraging_bag', n_estimators=10, random_state=None, w=1.0)
# EvaluatePrequential(batch_size=1000, data_points_for_classification=False, max_samples=1000000, max_time=inf, metrics=['accuracy', 'f1', 'kappa', 'running_time', 'model_size'], n_wait=200, output_file='/content/drive/My Drive/Colab ' 'Notebooks/Projects/TIS-IEEE-2020/outputs/lambda_1.csv', pretrain_size=2000, restart_stream=True, show_plot=False)
# TEST CONFIGURATION END
id,mean_acc_[M0],current_acc_[M0],mean_f1_[M0],current_f1_[M0],mean_kappa_[M0],current_kappa_[M0],training_time_[M0],testing_time_[M0],total_running_time_[M0],model_size_[M0]
93000,0.928522,0.975000,0.949550,0.980843,0.827598,0.944910,614.603692,101.309139,715.912832,17562.604492
94000,0.928753,0.930000,0.949710,0.948148,0.828167,0.840909,620.900366,102.349019,723.249385,17641.940430
95000,0.928798,0.905000,0.949740,0.929889,0.828288,0.783993,627.253994,103.384076,730.638071,17741.049805
96000,0.928758,0.935000,0.949703,0.948207,0.828232,0.861407,633.650301,104.520458,738.170758,17774.018555
97000,0.928719,0.945000,0.949677,0.964169,0.828132,0.846025,640.579912,105.568600,746.148512,17817.674805
98000,0.928701,0.935000,0.949654,0.954704,0.828138,0.840491,647.298100,106.695085,753.993185,17934.831055
99000,0.928694,0.915000,0.949659,0.935849,0.828073,0.810353,654.351447,107.837587,762.189035,18199.620117
100000,0.928899,0.960000,0.949798,0.970588,0.828590,0.908130,660.720889,108.913596,769.634485,18371.604492
101000,0.928990,0.950000,0.949853,0.962963,0.828852,0.886157,666.916481,110.004497,776.920978,18530.502930
102000,0.929149,0.945000,0.949959,0.962963,0.829260,0.856284,673.114670,111.068368,784.183038,18620.854492
103000,0.929275,0.935000,0.950044,0.951311,0.829579,0.853900,679.478377,112.090104,791.568481,18753.377930
104000,0.929272,0.950000,0.950039,0.962963,0.829587,0.886092,685.724070,113.102824,798.826894,18879.627930
105000,0.929221,0.935000,0.949998,0.951311,0.829490,0.853768,691.951260,114.127625,806.078885,19058.975586
106000,0.929400,0.940000,0.950137,0.960265,0.829858,0.838166,698.359376,115.161020,813.520396,19212.678711
107000,0.929425,0.940000,0.950159,0.960784,0.829893,0.833495,704.915629,116.185611,821.101240,19258.670898
108000,0.929551,0.935000,0.950244,0.953737,0.830220,0.845054,711.292558,117.208903,828.501461,19486.163086
109000,0.929694,0.960000,0.950347,0.969925,0.830549,0.910264,717.740341,118.272855,836.013196,19654.760742
110000,0.929651,0.925000,0.950323,0.946996,0.830417,0.819451,723.976148,119.299560,843.275707,19908.916992
111000,0.929655,0.930000,0.950314,0.951049,0.830477,0.828767,730.372035,120.355745,850.727780,19962.338867
112000,0.929748,0.935000,0.950378,0.950570,0.830709,0.855780,736.613932,121.399998,858.013930,20034.706055
113000,0.929848,0.960000,0.950442,0.970803,0.830981,0.907482,742.804699,122.471726,865.276425,20212.045898
114000,0.929903,0.900000,0.950473,0.923077,0.831142,0.780606,749.501381,123.562864,873.064246,20314.428711
115000,0.929930,0.945000,0.950476,0.960854,0.831285,0.868515,756.110108,124.689174,880.799282,20442.788086
116000,0.930078,0.945000,0.950581,0.960573,0.831636,0.870130,762.754880,125.760207,888.515087,20637.459961
117000,0.930103,0.930000,0.950586,0.948529,0.831757,0.839817,769.818589,126.869193,896.687783,20637.530273
118000,0.930205,0.905000,0.950666,0.934256,0.831958,0.763446,776.939446,127.954615,904.894061,20733.374023
119000,0.930127,0.915000,0.950601,0.933333,0.831821,0.816929,784.166432,129.097526,913.263957,20922.913086
120000,0.930101,0.955000,0.950583,0.969283,0.831750,0.885175,791.335213,130.237607,921.572820,20960.999023
121000,0.930175,0.915000,0.950632,0.938182,0.831946,0.803150,798.488022,131.410958,929.898979,21026.897461
122000,0.930074,0.910000,0.950552,0.930769,0.831746,0.802740,805.808674,132.565584,938.374258,21159.124023
123000,0.930205,0.965000,0.950646,0.975089,0.832050,0.916288,813.126570,133.731884,946.858454,21287.178711
124000,0.930268,0.940000,0.950682,0.956522,0.832242,0.860156,820.263499,134.921689,955.185188,21280.331055
125000,0.930218,0.910000,0.950647,0.938356,0.832119,0.772152,827.279978,136.051378,963.331356,21443.307617
126000,0.930256,0.950000,0.950659,0.962963,0.832279,0.886157,834.315716,137.178450,971.494165,21617.034180
127000,0.930302,0.950000,0.950686,0.961240,0.832410,0.890865,841.080753,138.297383,979.378136,21778.401367
128000,0.930449,0.950000,0.950781,0.964286,0.832803,0.881179,847.604728,139.423353,987.028081,21852.237305
129000,0.930664,0.960000,0.950930,0.972028,0.833335,0.901961,854.074982,140.514211,994.589193,21959.807617
130000,0.930713,0.960000,0.950964,0.973154,0.833451,0.894737,860.512390,141.621025,1002.133414,22243.198242
131000,0.930638,0.930000,0.950890,0.949275,0.833372,0.836678,866.979903,142.770385,1009.750287,22310.432617
132000,0.930603,0.945000,0.950846,0.958801,0.833376,0.876265,873.748755,143.920572,1017.669327,22422.190430
133000,0.930712,0.950000,0.950915,0.963504,0.833672,0.884259,880.274784,145.088712,1025.363497,22515.377930
134000,0.930797,0.925000,0.950972,0.947735,0.833887,0.814998,886.640453,146.252477,1032.892930,22691.456055
135000,0.930851,0.925000,0.950986,0.943820,0.834127,0.831157,893.000665,147.406226,1040.406891,22977.592773
136000,0.930933,0.940000,0.951053,0.958333,0.834283,0.851356,899.602980,148.560167,1048.163147,23031.795898
137000,0.931044,0.940000,0.951139,0.957143,0.834510,0.857211,906.195841,149.691558,1055.887399,23193.526367
138000,0.931015,0.930000,0.951112,0.952381,0.834465,0.820398,912.648325,150.814740,1063.463066,23325.225586
139000,0.930928,0.920000,0.951034,0.939850,0.834331,0.820467,919.097526,152.023882,1071.121407,23590.506836
140000,0.931029,0.920000,0.951104,0.941606,0.834577,0.814965,925.673226,153.166876,1078.840102,23689.866211
141000,0.931121,0.950000,0.951166,0.965517,0.834813,0.875000,932.150170,154.300702,1086.450871,24111.264648
142000,0.931199,0.925000,0.951221,0.946237,0.834997,0.822695,938.911363,155.418276,1094.329638,24247.471680
143000,0.931282,0.960000,0.951271,0.972028,0.835231,0.901853,945.637034,156.632469,1102.269503,24271.256836
144000,0.931371,0.935000,0.951335,0.954386,0.835440,0.841579,951.938082,157.740779,1109.678862,24527.877930
145000,0.931444,0.935000,0.951389,0.957096,0.835608,0.823225,958.415100,158.842488,1117.257589,24583.588867
146000,0.931469,0.920000,0.951408,0.942029,0.835657,0.813193,964.801071,159.942549,1124.743620,24673.893555
147000,0.931514,0.965000,0.951445,0.975945,0.835737,0.911861,971.203689,161.051413,1132.255102,24859.163086
